Proposal,Response,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,1,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,1,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
400.0,0,3,2000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,1,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,1,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,1,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,1,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,1,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
4000.0,0,4,20000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,1,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,1,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,1,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,1,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,1,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,1,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
40000.0,0,5,200000,493,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,1,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,1,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
4.0,0,11,20,0,GPT-3.5,0.2,1,August,1,0
