Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
100,4,20000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1,5,200000,0,Gemini-1.5-Pro,5e-06,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
10000,5,200000,0,Gemini-1.5-Pro,0.05,1,March
1000,5,200000,0,Gemini-1.5-Pro,0.005,1,March
1,6,20,0,GPT-3.5,0.05,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
20,6,20,0,GPT-3.5,1.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
5,6,20,0,GPT-3.5,0.25,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
10,6,20,0,GPT-3.5,0.5,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
1,6,20,0,GPT-3.5,0.05,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
0,6,20,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
100,7,200,0,GPT-3.5,0.5,1,March
0,7,200,0,GPT-3.5,0.0,1,March
0,7,200,0,GPT-3.5,0.0,1,March
