Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
1,4,20000,493,GPT-3.5,5e-05,1,February,2,0
100,4,20000,493,GPT-3.5,0.005,1,February,2,0
0,4,20000,493,GPT-3.5,0.0,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
9500,4,20000,493,GPT-3.5,0.475,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
9999,4,20000,493,GPT-3.5,0.49995,1,February,2,0
7000,4,20000,493,GPT-3.5,0.35,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
0,4,20000,493,GPT-3.5,0.0,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
7000,4,20000,493,GPT-3.5,0.35,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
500,4,20000,493,GPT-3.5,0.025,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
7000,4,20000,493,GPT-3.5,0.35,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
9999,4,20000,493,GPT-3.5,0.49995,1,February,2,0
7000,4,20000,493,GPT-3.5,0.35,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
10000,4,20000,493,GPT-3.5,0.5,1,February,2,0
5000,4,20000,493,GPT-3.5,0.25,1,February,2,0
1000,4,20000,493,GPT-3.5,0.05,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1,5,200000,493,GPT-3.5,5e-06,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
99999,5,200000,493,GPT-3.5,0.499995,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
99999,5,200000,493,GPT-3.5,0.499995,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
5000,5,200000,493,GPT-3.5,0.025,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
50000,5,200000,493,GPT-3.5,0.25,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
5000,5,200000,493,GPT-3.5,0.025,1,February,2,0
99999,5,200000,493,GPT-3.5,0.499995,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
99999,5,200000,493,GPT-3.5,0.499995,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
99999,5,200000,493,GPT-3.5,0.499995,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
100000,5,200000,493,GPT-3.5,0.5,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
5000,5,200000,493,GPT-3.5,0.025,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10,5,200000,493,GPT-3.5,5e-05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
0,5,200000,493,GPT-3.5,0.0,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
30000,5,200000,493,GPT-3.5,0.15,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
1000,5,200000,493,GPT-3.5,0.005,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1,5,200000,493,GPT-3.5,5e-06,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
10000,5,200000,493,GPT-3.5,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
2,1,20,493,GPT-4,0.1,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
1,1,20,493,GPT-4,0.05,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
5,1,20,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
100,2,200,493,GPT-4,0.5,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
5,2,200,493,GPT-4,0.025,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
1,2,200,493,GPT-4,0.005,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
5,2,200,493,GPT-4,0.025,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
20,2,200,493,GPT-4,0.1,1,February,2,0
10,2,200,493,GPT-4,0.05,1,February,2,0
50,2,200,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
50,3,2000,493,GPT-4,0.025,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
10,3,2000,493,GPT-4,0.005,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
200,3,2000,493,GPT-4,0.1,1,February,2,0
200,3,2000,493,GPT-4,0.1,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
500,3,2000,493,GPT-4,0.25,1,February,2,0
1000,3,2000,493,GPT-4,0.5,1,February,2,0
